asset,date,open,high,low,close,volume
MSFT,2015-03-05,396.86,399.05,389.36,396.27,1328050
MSFT,2015-03-06,396.27,406.35,392.95,402.97,2418116
MSFT,2015-03-07,402.97,409.17,392.25,396.49,4552291
MSFT,2015-03-08,396.49,412.53,389.90,404.71,2050679
MSFT,2015-03-09,404.71,410.61,400.36,406.24,3617722
MSFT,2015-03-10,406.24,410.93,398.12,405.71,3594923
MSFT,2015-03-11,405.71,410.87,392.87,400.62,1579184
MSFT,2015-03-12,400.62,413.68,396.41,408.09,4674704
MSFT,2015-03-13,408.09,412.29,405.73,406.08,2284417
MSFT,2015-03-14,406.08,409.92,402.87,409.72,4710777
MSFT,2015-03-15,409.72,416.53,402.20,406.91,3193047
MSFT,2015-03-16,406.91,410.59,396.46,403.18,3220327
MSFT,2015-03-17,403.18,419.99,398.05,416.87,4857190
MSFT,2015-03-18,416.87,432.80,408.90,428.81,3840034
MSFT,2015-03-19,428.81,429.84,410.54,412.26,1421209
MSFT,2015-03-20,412.26,421.81,406.23,420.24,3454198
MSFT,2015-03-21,420.24,425.84,414.38,414.68,4305912
MSFT,2015-03-22,414.68,422.27,401.26,404.72,1482613
MSFT,2015-03-23,404.72,408.00,398.66,401.75,3922904
MSFT,2015-03-24,401.75,407.09,390.62,396.91,1148473
MSFT,2015-03-25,396.91,409.24,389.57,404.33,3063158
MSFT,2015-03-26,404.33,415.18,399.32,409.65,2162376
MSFT,2015-03-27,409.65,413.68,391.60,392.61,2715052
MSFT,2015-03-28,392.61,397.80,391.41,394.97,2495820
MSFT,2015-03-29,394.97,402.20,387.61,401.16,3000948
MSFT,2015-03-30,401.16,415.73,396.86,410.28,2052062
MSFT,2015-03-31,410.28,417.34,407.10,414.95,4755216
MSFT,2015-04-01,414.95,429.68,413.39,424.38,1035150
MSFT,2015-04-02,424.38,437.16,421.07,435.67,1577519
MSFT,2015-04-03,435.67,441.75,427.60,438.69,2501483
MSFT,2015-04-04,438.69,445.76,415.93,421.72,4760583
MSFT,2015-04-05,421.72,441.37,419.17,434.20,3273571
MSFT,2015-04-06,434.20,438.64,427.86,428.39,4005831
MSFT,2015-04-07,428.39,433.38,419.55,424.25,3150189
MSFT,2015-04-08,424.25,431.57,421.31,427.50,4181479
MSFT,2015-04-09,427.50,428.95,420.68,426.62,3300308
MSFT,2015-04-10,426.62,427.40,418.12,422.63,3367545
MSFT,2015-04-11,422.63,427.69,412.76,419.90,2452794
MSFT,2015-04-12,419.90,421.64,406.21,413.48,4106147
MSFT,2015-04-13,413.48,416.88,410.44,411.46,4849884
MSFT,2015-04-14,411.46,420.79,408.61,414.81,4006472
MSFT,2015-04-15,414.81,420.73,412.16,413.69,4834046
MSFT,2015-04-16,413.69,424.62,411.65,422.29,2283844
MSFT,2015-04-17,422.29,423.68,401.54,406.54,3258476
MSFT,2015-04-18,406.54,411.08,401.54,408.48,2729728
MSFT,2015-04-19,408.48,414.13,401.87,405.17,1029514
MSFT,2015-04-20,405.17,406.16,394.97,398.90,3415498
MSFT,2015-04-21,398.90,411.83,398.39,404.06,4930762
MSFT,2015-04-22,404.06,417.32,398.68,412.16,2960587
MSFT,2015-04-23,412.16,433.33,407.26,425.13,3440459
MSFT,2015-04-24,425.13,429.49,414.93,418.11,1815522
MSFT,2015-04-25,418.11,421.56,413.23,417.95,3174452
MSFT,2015-04-26,417.95,426.20,416.05,417.31,4785733
MSFT,2015-04-27,417.31,426.39,409.58,422.48,2988032
MSFT,2015-04-28,422.48,424.21,412.81,417.86,1403428
MSFT,2015-04-29,417.86,443.51,413.83,437.97,3791527
MSFT,2015-04-30,437.97,446.29,433.40,435.29,2811164
MSFT,2015-05-01,435.29,441.11,429.83,436.84,4280717
MSFT,2015-05-02,436.84,444.07,430.40,434.59,2251876
MSFT,2015-05-03,434.59,438.07,423.41,423.73,1426075
MSFT,2015-05-04,423.73,451.39,416.74,445.31,1324990
MSFT,2015-05-05,445.31,447.73,437.67,443.40,3594366
MSFT,2015-05-06,443.40,449.63,442.22,444.30,3654743
MSFT,2015-05-07,444.30,446.98,432.10,436.51,4023706
MSFT,2015-05-08,436.51,443.59,424.25,430.97,1404164
MSFT,2015-05-09,430.97,453.22,425.13,444.56,4127174
MSFT,2015-05-10,444.56,447.15,435.84,446.38,2975390
MSFT,2015-05-11,446.38,448.52,439.05,442.55,2780484
MSFT,2015-05-12,442.55,450.96,440.69,446.38,2193591
MSFT,2015-05-13,446.38,449.53,430.18,437.86,2944419
MSFT,2015-05-14,437.86,446.58,423.53,429.79,2325257
MSFT,2015-05-15,429.79,449.78,427.09,443.70,1022653
MSFT,2015-05-16,443.70,453.25,438.55,448.61,1579754
MSFT,2015-05-17,448.61,455.45,442.88,443.97,1954389
MSFT,2015-05-18,443.97,461.03,439.15,460.80,1946619
MSFT,2015-05-19,460.80,465.64,454.78,455.10,2071838
MSFT,2015-05-20,455.10,464.38,454.77,461.35,4129118
MSFT,2015-05-21,461.35,462.14,448.88,449.66,1662503
MSFT,2015-05-22,449.66,470.02,448.03,463.23,4640451
MSFT,2015-05-23,463.23,463.59,457.54,462.22,4879768
MSFT,2015-05-24,462.22,473.85,456.56,466.97,4773740
MSFT,2015-05-25,466.97,480.64,462.66,474.55,3283266
MSFT,2015-05-26,474.55,484.65,469.79,478.46,3063620
MSFT,2015-05-27,478.46,484.23,451.47,460.35,3195078
MSFT,2015-05-28,460.35,465.40,445.34,454.22,4132065
MSFT,2015-05-29,454.22,476.60,452.60,467.94,1242963
MSFT,2015-05-30,467.94,471.39,460.82,469.69,2331905
MSFT,2015-05-31,469.69,486.98,467.46,480.07,2452117
MSFT,2015-06-01,480.07,487.10,471.22,483.96,4537142
MSFT,2015-06-02,483.96,492.56,474.09,481.16,4020259
MSFT,2015-06-03,481.16,489.63,478.07,481.05,1599365
MSFT,2015-06-04,481.05,502.20,472.78,495.54,4523550
MSFT,2015-06-05,495.54,496.84,479.05,485.45,1385325
MSFT,2015-06-06,485.45,486.41,476.69,483.86,3648993
MSFT,2015-06-07,483.86,497.13,474.55,490.99,3699663
MSFT,2015-06-08,490.99,497.50,479.86,481.27,3418356
MSFT,2015-06-09,481.27,494.04,476.46,487.55,2296861
MSFT,2015-06-10,487.55,492.91,478.37,480.72,4243390
MSFT,2015-06-11,480.72,493.00,475.32,485.59,1221299
MSFT,2015-06-12,485.59,485.95,474.53,483.82,4681683
MSFT,2015-06-13,483.82,490.23,479.08,483.26,4198378
MSFT,2015-06-14,483.26,497.13,479.67,495.97,1727378
MSFT,2015-06-15,495.97,503.60,491.67,500.89,3188810
MSFT,2015-06-16,500.89,508.98,500.10,502.93,4721695
MSFT,2015-06-17,502.93,511.13,491.18,493.57,1133937
MSFT,2015-06-18,493.57,494.77,487.17,494.11,1129479
MSFT,2015-06-19,494.11,509.36,488.19,503.44,1471530
MSFT,2015-06-20,503.44,531.82,495.46,528.66,4025600
MSFT,2015-06-21,528.66,547.09,527.94,539.93,2414669
MSFT,2015-06-22,539.93,554.83,530.61,545.09,4458479
MSFT,2015-06-23,545.09,545.27,540.44,542.56,3133483
MSFT,2015-06-24,542.56,549.90,540.09,541.40,4451223
MSFT,2015-06-25,541.40,547.97,525.53,532.43,3991240
MSFT,2015-06-26,532.43,535.04,530.90,534.59,1575701
MSFT,2015-06-27,534.59,548.11,524.33,546.88,4639330
MSFT,2015-06-28,546.88,557.66,541.32,557.33,4714557
MSFT,2015-06-29,557.33,567.86,552.38,561.64,2465974
MSFT,2015-06-30,561.64,569.51,549.09,553.67,2964324
MSFT,2015-07-01,553.67,558.66,543.57,548.66,4187092
MSFT,2015-07-02,548.66,577.16,543.69,568.70,1854543
MSFT,2015-07-03,568.70,573.02,548.48,558.52,3868277
MSFT,2015-07-04,558.52,569.27,557.84,559.61,2319569
MSFT,2015-07-05,559.61,563.74,537.02,546.00,3564293
MSFT,2015-07-06,546.00,572.58,541.20,564.43,1917521
MSFT,2015-07-07,564.43,569.90,554.69,555.66,3492958
MSFT,2015-07-08,555.66,562.69,553.22,556.87,4506472
MSFT,2015-07-09,556.87,558.35,554.17,555.75,2229433
MSFT,2015-07-10,555.75,562.66,531.55,532.16,2841161
MSFT,2015-07-11,532.16,544.87,528.56,543.16,3806296
MSFT,2015-07-12,543.16,552.43,530.44,537.31,2148124
MSFT,2015-07-13,537.31,537.96,528.13,531.74,1829840
MSFT,2015-07-14,531.74,540.28,525.95,537.26,2879043
MSFT,2015-07-15,537.26,545.82,519.51,525.06,1190496
MSFT,2015-07-16,525.06,534.16,507.40,515.29,4427517
MSFT,2015-07-17,515.29,527.32,512.92,524.11,4986794
MSFT,2015-07-18,524.11,534.66,515.77,527.25,1825930
MSFT,2015-07-19,527.25,532.72,502.62,511.51,4252528
MSFT,2015-07-20,511.51,526.35,510.64,518.24,2742335
MSFT,2015-07-21,518.24,529.79,515.27,525.63,2621469
MSFT,2015-07-22,525.63,530.44,504.73,509.23,3731292
MSFT,2015-07-23,509.23,531.64,504.27,521.53,4525196
MSFT,2015-07-24,521.53,531.37,515.07,528.60,1038608
MSFT,2015-07-25,528.60,553.88,526.87,548.25,4601261
MSFT,2015-07-26,548.25,559.04,544.06,554.95,1945900
MSFT,2015-07-27,554.95,575.91,549.89,565.68,1181630
MSFT,2015-07-28,565.68,591.73,560.57,585.45,1538888
MSFT,2015-07-29,585.45,600.07,582.94,590.98,4413402
MSFT,2015-07-30,590.98,595.97,575.80,579.80,3367040
MSFT,2015-07-31,579.80,595.58,574.71,586.39,4604207
MSFT,2015-08-01,586.39,590.27,561.72,571.78,1415153
MSFT,2015-08-02,571.78,575.87,543.71,554.73,1436108
MSFT,2015-08-03,554.73,563.97,549.46,555.81,1811063
MSFT,2015-08-04,555.81,574.50,554.04,568.59,1415239
MSFT,2015-08-05,568.59,590.84,557.68,582.00,4748231
MSFT,2015-08-06,582.00,585.79,565.32,567.75,2749280
MSFT,2015-08-07,567.75,578.37,550.25,556.02,3155870
MSFT,2015-08-08,556.02,560.24,542.45,551.70,2948980
MSFT,2015-08-09,551.70,559.96,541.21,553.48,3738493
MSFT,2015-08-10,553.48,569.84,548.46,559.26,2668754
MSFT,2015-08-11,559.26,579.85,558.29,574.32,3532462
MSFT,2015-08-12,574.32,581.91,563.40,564.35,2702699
MSFT,2015-08-13,564.35,565.81,563.31,565.51,4787999
MSFT,2015-08-14,565.51,569.22,557.03,563.07,3659977
MSFT,2015-08-15,563.07,578.07,557.55,575.42,3497080
MSFT,2015-08-16,575.42,595.06,564.67,585.94,4769199
MSFT,2015-08-17,585.94,596.14,581.88,595.31,3183314
MSFT,2015-08-18,595.31,602.95,587.86,591.84,2696072
MSFT,2015-08-19,591.84,598.54,589.14,592.95,1776437
MSFT,2015-08-20,592.95,596.63,586.62,589.24,4357663
MSFT,2015-08-21,589.24,600.55,582.26,584.48,4165702
MSFT,2015-08-22,584.48,591.41,562.73,573.98,3420504
MSFT,2015-08-23,573.98,605.80,567.41,604.49,2767355
MSFT,2015-08-24,604.49,605.65,580.11,590.80,3052166
MSFT,2015-08-25,590.80,596.71,580.85,586.16,1733790
MSFT,2015-08-26,586.16,596.45,560.22,567.71,1837262
MSFT,2015-08-27,567.71,578.07,561.88,569.30,2665549
MSFT,2015-08-28,569.30,580.13,565.06,565.75,4110865
MSFT,2015-08-29,565.75,575.56,555.22,572.61,2692132
MSFT,2015-08-30,572.61,580.85,567.51,578.88,4482561
MSFT,2015-08-31,578.88,589.30,571.61,582.47,1645032
MSFT,2015-09-01,582.47,606.68,580.13,606.11,4354164
MSFT,2015-09-02,606.11,619.12,599.72,616.25,4505595
MSFT,2015-09-03,616.25,634.00,615.73,623.42,3930025
MSFT,2015-09-04,623.42,627.49,607.20,609.69,1920189
MSFT,2015-09-05,609.69,621.61,591.76,594.53,3529333
MSFT,2015-09-06,594.53,603.26,577.33,585.54,1282371
MSFT,2015-09-07,585.54,593.19,556.37,558.65,4964583
MSFT,2015-09-08,558.65,565.06,550.72,554.43,4982561
MSFT,2015-09-09,554.43,556.24,528.73,531.80,1528148
MSFT,2015-09-10,531.80,535.89,513.55,513.70,3409291
MSFT,2015-09-11,513.70,517.91,498.72,505.46,4330988
MSFT,2015-09-12,505.46,511.43,501.34,501.41,4783582
MSFT,2015-09-13,501.41,507.80,491.79,496.54,2030755
MSFT,2015-09-14,496.54,500.22,485.50,488.38,2031372
MSFT,2015-09-15,488.38,489.88,475.64,481.26,3506808
MSFT,2015-09-16,481.26,494.88,480.12,488.55,1379503
MSFT,2015-09-17,488.55,496.00,483.31,487.94,2765504
MSFT,2015-09-18,487.94,500.15,483.43,498.27,1551797
MSFT,2015-09-19,498.27,506.30,490.60,493.64,1183629
MSFT,2015-09-20,493.64,530.92,488.86,525.14,3547891
MSFT,2015-09-21,525.14,544.62,523.97,537.23,2754537
MSFT,2015-09-22,537.23,545.00,524.63,533.25,2059831
MSFT,2015-09-23,533.25,538.16,521.18,529.77,3058504
MSFT,2015-09-24,529.77,540.62,525.89,530.17,1185348
MSFT,2015-09-25,530.17,537.95,524.84,534.32,3026262
MSFT,2015-09-26,534.32,541.77,524.94,535.65,4432619
MSFT,2015-09-27,535.65,544.86,529.70,534.55,4506147
MSFT,2015-09-28,534.55,536.13,519.17,529.07,2960210
MSFT,2015-09-29,529.07,539.29,520.00,531.38,3583578
MSFT,2015-09-30,531.38,535.21,523.03,534.31,1250202
MSFT,2015-10-01,534.31,540.23,531.20,535.57,2394840
MSFT,2015-10-02,535.57,539.97,523.43,527.71,3842695
MSFT,2015-10-03,527.71,540.47,524.67,539.38,2537198
MSFT,2015-10-04,539.38,540.17,532.95,534.15,4077652
MSFT,2015-10-05,534.15,542.48,530.01,533.94,1908621
MSFT,2015-10-06,533.94,538.39,533.77,534.66,4796015
MSFT,2015-10-07,534.66,538.74,528.95,530.41,3544204
MSFT,2015-10-08,530.41,532.37,515.68,526.15,3125037
MSFT,2015-10-09,526.15,536.32,519.71,522.01,2726380
MSFT,2015-10-10,522.01,532.14,519.65,529.17,2282217
MSFT,2015-10-11,529.17,535.06,519.60,529.04,4117540
MSFT,2015-10-12,529.04,546.00,523.61,537.61,3815165
MSFT,2015-10-13,537.61,543.41,530.06,539.46,2664180
MSFT,2015-10-14,539.46,577.26,528.73,567.14,2268136
MSFT,2015-10-15,567.14,571.99,564.69,569.14,4049120
MSFT,2015-10-16,569.14,600.83,561.01,595.82,4291529
MSFT,2015-10-17,595.82,605.52,559.93,570.65,1223045
MSFT,2015-10-18,570.65,582.18,565.68,572.66,2910652
MSFT,2015-10-19,572.66,577.89,569.55,570.25,3672430
MSFT,2015-10-20,570.25,580.99,569.73,578.26,1208838
MSFT,2015-10-21,578.26,586.16,568.74,585.79,2814825
MSFT,2015-10-22,585.79,607.83,585.48,596.08,1133048
MSFT,2015-10-23,596.08,597.63,584.47,589.88,2268887
MSFT,2015-10-24,589.88,590.51,575.25,579.89,3460219
MSFT,2015-10-25,579.89,589.36,571.16,574.83,3257800
MSFT,2015-10-26,574.83,576.81,564.63,570.36,2647351
MSFT,2015-10-27,570.36,586.24,568.40,583.28,2640486
MSFT,2015-10-28,583.28,598.33,578.96,593.02,3521169
MSFT,2015-10-29,593.02,594.41,584.64,592.42,1386152
MSFT,2015-10-30,592.42,601.10,580.87,584.37,4216399
MSFT,2015-10-31,584.37,600.62,578.29,588.96,3168631
MSFT,2015-11-01,588.96,616.65,582.99,605.83,4669969
MSFT,2015-11-02,605.83,626.80,603.84,615.09,4383554
MSFT,2015-11-03,615.09,624.80,608.12,619.47,1155833
MSFT,2015-11-04,619.47,640.43,607.26,629.17,4651270
MSFT,2015-11-05,629.17,633.45,615.04,619.11,1580394
MSFT,2015-11-06,619.11,622.79,614.27,621.16,2993206
MSFT,2015-11-07,621.16,631.98,617.28,619.44,1789313
MSFT,2015-11-08,619.44,651.88,612.59,644.65,3932794
MSFT,2015-11-09,644.65,645.45,631.37,640.42,4292913
MSFT,2015-11-10,640.42,660.44,632.95,653.93,3060739
MSFT,2015-11-11,653.93,658.53,635.47,635.90,2619101
MSFT,2015-11-12,635.90,642.23,611.73,620.61,3475564
MSFT,2015-11-13,620.61,641.17,611.64,637.95,1520505
MSFT,2015-11-14,637.95,638.54,617.91,626.13,4419989
MSFT,2015-11-15,626.13,651.63,621.29,642.09,4467909
MSFT,2015-11-16,642.09,656.34,636.75,653.13,3502861
MSFT,2015-11-17,653.13,659.87,651.75,656.14,2543180
MSFT,2015-11-18,656.14,657.79,644.74,645.68,4502108
MSFT,2015-11-19,645.68,653.64,609.18,614.54,4225706
MSFT,2015-11-20,614.54,615.51,601.74,601.86,3800878
MSFT,2015-11-21,601.86,612.00,595.58,603.72,1101253
MSFT,2015-11-22,603.72,608.75,595.85,598.69,3276162
MSFT,2015-11-23,598.69,606.83,592.94,606.40,4214393
MSFT,2015-11-24,606.40,619.24,594.65,610.03,2129017
MSFT,2015-11-25,610.03,614.64,605.17,610.56,2654558
MSFT,2015-11-26,610.56,650.80,609.99,642.75,3759055
MSFT,2015-11-27,642.75,650.71,638.06,641.82,4314415
MSFT,2015-11-28,641.82,645.12,633.39,642.65,1339721
MSFT,2015-11-29,642.65,669.23,638.67,656.42,1978766
MSFT,2015-11-30,656.42,667.73,627.19,634.74,4821831
MSFT,2015-12-01,634.74,636.67,622.36,625.82,1431240
MSFT,2015-12-02,625.82,648.70,618.82,638.08,2816798
MSFT,2015-12-03,638.08,641.74,610.38,621.32,1054066
MSFT,2015-12-04,621.32,642.38,613.07,637.80,4906342
MSFT,2015-12-05,637.80,655.91,631.24,653.74,2228972
MSFT,2015-12-06,653.74,683.65,648.35,681.71,1692974
MSFT,2015-12-07,681.71,695.37,672.92,686.81,1352381
MSFT,2015-12-08,686.81,722.02,676.84,716.63,4703217
MSFT,2015-12-09,716.63,728.53,691.34,699.35,1295431
MSFT,2015-12-10,699.35,711.64,671.56,682.88,1783929
MSFT,2015-12-11,682.88,686.72,657.76,669.47,3968320
MSFT,2015-12-12,669.47,689.21,658.59,675.71,3836431
MSFT,2015-12-13,675.71,700.92,664.78,690.63,1159210
MSFT,2015-12-14,690.63,692.02,675.63,684.82,3361122
MSFT,2015-12-15,684.82,703.68,679.85,691.03,2051522
MSFT,2015-12-16,691.03,698.41,687.93,690.84,3607525
MSFT,2015-12-17,690.84,726.69,687.08,714.62,1535569
MSFT,2015-12-18,714.62,721.24,700.96,719.35,4596589
MSFT,2015-12-19,719.35,725.20,688.40,699.41,3936739
MSFT,2015-12-20,699.41,704.28,695.18,702.81,1015912
MSFT,2015-12-21,702.81,705.81,693.96,697.84,1504194
MSFT,2015-12-22,697.84,711.11,659.32,670.04,4395639
MSFT,2015-12-23,670.04,690.50,669.60,686.28,2784023
MSFT,2015-12-24,686.28,718.77,683.79,706.84,1023025
MSFT,2015-12-25,706.84,715.75,704.52,709.71,4903977
MSFT,2015-12-26,709.71,717.77,703.99,715.90,4415542
MSFT,2015-12-27,715.90,744.69,708.11,736.61,3478168
MSFT,2015-12-28,736.61,756.48,727.97,754.09,1138338
MSFT,2015-12-29,754.09,766.06,720.48,735.16,2777612
MSFT,2015-12-30,735.16,753.07,727.34,739.81,1595665
MSFT,2015-12-31,739.81,746.85,731.71,741.60,3847619
MSFT,2016-01-01,741.60,742.30,706.64,718.84,1196163
MSFT,2016-01-02,718.84,719.44,707.67,711.21,3729264
MSFT,2016-01-03,711.21,719.16,708.47,713.79,2718198
MSFT,2016-01-04,713.79,717.51,698.56,701.70,2885720
MSFT,2016-01-05,701.70,725.15,690.46,717.88,2810905
MSFT,2016-01-06,717.88,733.78,709.77,725.29,3210844
MSFT,2016-01-07,725.29,734.61,713.14,733.74,2401276
MSFT,2016-01-08,733.74,741.23,707.82,711.10,1033186
MSFT,2016-01-09,711.10,725.23,692.11,703.64,4351314
MSFT,2016-01-10,703.64,709.09,689.99,707.13,3866242
MSFT,2016-01-11,707.13,720.86,677.59,689.94,4220933
MSFT,2016-01-12,689.94,721.14,682.50,711.20,1781488
MSFT,2016-01-13,711.20,713.92,690.50,704.40,4364779
MSFT,2016-01-14,704.40,716.41,694.58,708.37,1397755
MSFT,2016-01-15,708.37,732.08,705.57,719.68,1441331
MSFT,2016-01-16,719.68,728.08,700.65,710.54,4484298
MSFT,2016-01-17,710.54,716.64,705.38,706.85,3529426
MSFT,2016-01-18,706.85,722.07,700.96,710.00,3722819
MSFT,2016-01-19,710.00,728.19,703.51,719.88,1610624
MSFT,2016-01-20,719.88,744.56,706.24,741.20,4242044
MSFT,2016-01-21,741.20,755.31,728.76,733.00,2332274
MSFT,2016-01-22,733.00,743.81,725.10,730.69,1321231
MSFT,2016-01-23,730.69,737.73,725.25,734.98,3013839
MSFT,2016-01-24,734.98,744.25,727.85,728.34,2430021
MSFT,2016-01-25,728.34,733.64,704.00,717.94,4479162
MSFT,2016-01-26,717.94,721.69,696.55,707.55,2393815
MSFT,2016-01-27,707.55,717.99,695.41,707.71,4271317
MSFT,2016-01-28,707.71,721.74,691.39,699.79,4821934
MSFT,2016-01-29,699.79,706.63,686.48,702.79,2384327
MSFT,2016-01-30,702.79,708.76,695.79,701.56,3383835
MSFT,2016-01-31,701.56,724.52,699.70,716.11,1241307
MSFT,2016-02-01,716.11,721.85,703.16,709.96,1904384
MSFT,2016-02-02,709.96,725.66,709.74,711.94,3359724
MSFT,2016-02-03,711.94,742.87,702.03,730.64,3701246
MSFT,2016-02-04,730.64,747.38,726.92,740.60,3672713
MSFT,2016-02-05,740.60,745.38,723.54,734.44,1333584
MSFT,2016-02-06,734.44,742.89,726.83,732.59,1862810
MSFT,2016-02-07,732.59,744.28,718.23,735.73,4792328
MSFT,2016-02-08,735.73,743.71,724.12,740.32,1026939
MSFT,2016-02-09,740.32,746.51,726.81,743.20,1342381
MSFT,2016-02-10,743.20,773.34,734.55,767.82,3782071
MSFT,2016-02-11,767.82,781.54,741.80,752.00,4176266
MSFT,2016-02-12,752.00,756.72,741.04,755.50,3391560
MSFT,2016-02-13,755.50,764.53,715.41,729.40,4242603
MSFT,2016-02-14,729.40,729.80,707.66,718.34,1052614
MSFT,2016-02-15,718.34,726.81,707.88,720.19,2802064
MSFT,2016-02-16,720.19,744.68,715.31,730.20,2977042
MSFT,2016-02-17,730.20,741.78,718.93,736.14,1754833
MSFT,2016-02-18,736.14,738.40,704.47,710.86,4724735
MSFT,2016-02-19,710.86,715.43,692.30,702.77,2597643
MSFT,2016-02-20,702.77,708.64,699.60,701.62,3534704
MSFT,2016-02-21,701.62,718.57,691.63,708.53,2496480
MSFT,2016-02-22,708.53,736.15,707.51,722.35,4335562
MSFT,2016-02-23,722.35,735.95,690.75,699.02,4720902
MSFT,2016-02-24,699.02,706.38,680.76,693.29,1076205
MSFT,2016-02-25,693.29,699.41,679.00,687.84,2151979
MSFT,2016-02-26,687.84,710.74,683.19,697.50,1904006
MSFT,2016-02-27,697.50,713.15,689.40,701.71,4462508
MSFT,2016-02-28,701.71,716.13,688.16,713.80,4373368
MSFT,2016-02-29,713.80,725.72,695.98,698.21,3824980
MSFT,2016-03-01,698.21,709.29,689.96,692.56,4325108
MSFT,2016-03-02,692.56,705.18,681.07,703.44,2949812
MSFT,2016-03-03,703.44,723.91,701.37,712.02,3697835
MSFT,2016-03-04,712.02,721.93,700.80,706.10,2918577
MSFT,2016-03-05,706.10,713.85,693.51,713.01,2716391
MSFT,2016-03-06,713.01,717.21,697.96,710.86,1563604
MSFT,2016-03-07,710.86,722.20,696.81,705.46,3144356
MSFT,2016-03-08,705.46,714.62,704.78,705.18,1310171
MSFT,2016-03-09,705.18,728.63,693.75,718.01,4650623
MSFT,2016-03-10,718.01,726.61,703.67,719.19,2822862
MSFT,2016-03-11,719.19,723.01,708.07,716.12,2512031
MSFT,2016-03-12,716.12,722.24,694.77,704.47,1866691
MSFT,2016-03-13,704.47,709.76,676.15,687.47,2830362
MSFT,2016-03-14,687.47,695.77,683.76,686.26,3116038
MSFT,2016-03-15,686.26,700.10,676.40,699.10,1574262
MSFT,2016-03-16,699.10,705.04,693.96,700.68,3725193
MSFT,2016-03-17,700.68,706.75,682.85,683.16,3332094
MSFT,2016-03-18,683.16,697.18,670.52,683.90,3075836
MSFT,2016-03-19,683.90,698.42,675.78,685.55,2134449
MSFT,2016-03-20,685.55,706.49,672.19,695.18,1730761
MSFT,2016-03-21,695.18,698.65,688.63,695.45,4276827
MSFT,2016-03-22,695.45,703.86,689.52,703.19,2710602
MSFT,2016-03-23,703.19,707.83,687.57,695.88,2594549
MSFT,2016-03-24,695.88,703.75,690.46,691.10,1217201
MSFT,2016-03-25,691.10,714.52,678.02,703.09,2650907
MSFT,2016-03-26,703.09,737.10,701.34,726.79,2717394
MSFT,2016-03-27,726.79,732.62,715.91,732.35,4730200
MSFT,2016-03-28,732.35,751.71,725.76,746.61,3620050
MSFT,2016-03-29,746.61,752.33,731.25,743.83,1204797
MSFT,2016-03-30,743.83,789.99,729.85,778.31,1080685
MSFT,2016-03-31,778.31,789.99,765.97,767.42,2950883
MSFT,2016-04-01,767.42,772.52,750.17,751.23,1564735
MSFT,2016-04-02,751.23,774.28,741.93,769.04,1583558
MSFT,2016-04-03,769.04,783.32,740.83,741.73,2200391
MSFT,2016-04-04,741.73,774.37,733.15,767.34,2077620
MSFT,2016-04-05,767.34,801.49,754.85,794.10,1681250
MSFT,2016-04-06,794.10,811.79,784.91,807.98,3773453
MSFT,2016-04-07,807.98,858.05,796.02,856.23,3892248
MSFT,2016-04-08,856.23,868.45,831.38,847.91,1347742
MSFT,2016-04-09,847.91,872.60,838.14,865.77,4625023
MSFT,2016-04-10,865.77,881.71,837.33,849.40,1231058
MSFT,2016-04-11,849.40,851.78,828.38,836.14,4494741
MSFT,2016-04-12,836.14,849.55,822.78,840.73,3819526
MSFT,2016-04-13,840.73,848.02,787.51,802.69,1000837
MSFT,2016-04-14,802.69,807.25,797.15,806.85,1718633
MSFT,2016-04-15,806.85,848.74,795.96,835.27,1427764
MSFT,2016-04-16,835.27,854.73,831.16,848.14,4927012
MSFT,2016-04-17,848.14,886.79,847.75,884.64,2862966
MSFT,2016-04-18,884.64,899.91,856.26,870.94,3156526
MSFT,2016-04-19,870.94,873.44,833.71,846.09,1265470
MSFT,2016-04-20,846.09,876.31,842.65,864.25,4181342
